connection,relative_ms,direction,event,ioctl,packet_size,id_to,id_from,sha256,detail
1,0.0,TCP,connect,,0,,,,
2,25579.476,DEV->PC,mebius_service,,4140,00000000,3E904000,9272282bc733b00d,to=00000000;from=3E904000
2,25729.524,DEV->PC,mebius_service,,4140,00000000,3E904000,ecaa90d70ac54b23,to=00000000;from=3E904000
2,25729.691,DEV->PC,mebius_service,,84,00000000,3E904000,16294deaff168cce,to=00000000;from=3E904000
2,25874.619,DEV->PC,mebius_service,,84,00000000,3E904000,2a409b98dc235f13,to=00000000;from=3E904000
2,25879.47,DEV->PC,mebius_service,,4140,00000000,3E904000,6e7ef1559a444b2a,to=00000000;from=3E904000
2,26029.462,DEV->PC,mebius_service,,4140,00000000,3E904000,6a09510f3d40947a,to=00000000;from=3E904000
2,26179.461,DEV->PC,mebius_service,,4140,00000000,3E904000,c87afae7d431898f,to=00000000;from=3E904000
2,26329.441,DEV->PC,mebius_service,,4140,00000000,3E904000,62925e5092eada91,to=00000000;from=3E904000
2,26479.442,DEV->PC,mebius_service,,4140,00000000,3E904000,29d882d4b195a575,to=00000000;from=3E904000
2,26629.442,DEV->PC,mebius_service,,4140,00000000,3E904000,0c0b44c86e67b1ec,to=00000000;from=3E904000
2,26729.35,DEV->PC,mebius_service,,84,00000000,3E904000,24c7d847b7722225,to=00000000;from=3E904000
2,26779.434,DEV->PC,mebius_service,,4140,00000000,3E904000,74c157bb024e8214,to=00000000;from=3E904000
2,26874.679,DEV->PC,mebius_service,,84,00000000,3E904000,f328045077a4a19b,to=00000000;from=3E904000
2,26929.434,DEV->PC,mebius_service,,4140,00000000,3E904000,8a79bc5bc06095ee,to=00000000;from=3E904000
2,27079.46,DEV->PC,mebius_service,,4140,00000000,3E904000,7cb6d24373efc65f,to=00000000;from=3E904000
2,27229.456,DEV->PC,mebius_service,,4140,00000000,3E904000,6bbb164b658f7e28,to=00000000;from=3E904000
2,27379.482,DEV->PC,mebius_service,,4140,00000000,3E904000,b2a28af21fa20baf,to=00000000;from=3E904000
2,27529.448,DEV->PC,mebius_service,,4140,00000000,3E904000,c6cff464a34d897a,to=00000000;from=3E904000
2,27679.444,DEV->PC,mebius_service,,4140,00000000,3E904000,fd628f768ad18954,to=00000000;from=3E904000
2,27729.363,DEV->PC,mebius_service,,84,00000000,3E904000,b2bdbb9a47db29f3,to=00000000;from=3E904000
2,27829.508,DEV->PC,mebius_service,,4140,00000000,3E904000,398f4649921bfe97,to=00000000;from=3E904000
2,27873.864,DEV->PC,mebius_service,,84,00000000,3E904000,f153d4aaaf7b8464,to=00000000;from=3E904000
2,27979.447,DEV->PC,mebius_service,,4140,00000000,3E904000,5569c1868275898e,to=00000000;from=3E904000
2,28129.45,DEV->PC,mebius_service,,4140,00000000,3E904000,486cf71d131b9f51,to=00000000;from=3E904000
2,28279.473,DEV->PC,mebius_service,,4140,00000000,3E904000,d7f7f85561ab1d48,to=00000000;from=3E904000
2,28429.45,DEV->PC,mebius_service,,4140,00000000,3E904000,955f814a66d03962,to=00000000;from=3E904000
2,28579.434,DEV->PC,mebius_service,,4140,00000000,3E904000,fbd3260df109c7f8,to=00000000;from=3E904000
2,28729.39,DEV->PC,mebius_service,,4140,00000000,3E904000,0002223f82cad73c,to=00000000;from=3E904000
2,28729.56,DEV->PC,mebius_service,,84,00000000,3E904000,99434f529aea7e91,to=00000000;from=3E904000
2,28874.917,DEV->PC,mebius_service,,84,00000000,3E904000,935a17bf6a64df82,to=00000000;from=3E904000
2,28879.394,DEV->PC,mebius_service,,4140,00000000,3E904000,483f8f16d62da0ef,to=00000000;from=3E904000
2,29029.446,DEV->PC,mebius_service,,4140,00000000,3E904000,da1f5dab07bcea7f,to=00000000;from=3E904000
2,29179.395,DEV->PC,mebius_service,,4140,00000000,3E904000,c651f2a7c1fe8ba5,to=00000000;from=3E904000
2,29329.492,DEV->PC,mebius_service,,4140,00000000,3E904000,53cc22e1e695ada0,to=00000000;from=3E904000
2,29479.392,DEV->PC,mebius_service,,4140,00000000,3E904000,3b206340dad9d4cd,to=00000000;from=3E904000
2,29629.415,DEV->PC,mebius_service,,4140,00000000,3E904000,40084b63da61bfa1,to=00000000;from=3E904000
2,29729.37,DEV->PC,mebius_service,,84,00000000,3E904000,a6dd4e594c727b4b,to=00000000;from=3E904000
2,29779.368,DEV->PC,mebius_service,,4140,00000000,3E904000,38c8c10b7a536c8a,to=00000000;from=3E904000
2,29875.128,DEV->PC,mebius_service,,84,00000000,3E904000,23b767aa0c9e2ea9,to=00000000;from=3E904000
2,29929.397,DEV->PC,mebius_service,,4140,00000000,3E904000,28682c605d520484,to=00000000;from=3E904000
2,30079.37,DEV->PC,mebius_service,,4140,00000000,3E904000,e9fa07299af6b96c,to=00000000;from=3E904000
2,30229.357,DEV->PC,mebius_service,,4140,00000000,3E904000,27e6646ae7063a40,to=00000000;from=3E904000
2,30379.395,DEV->PC,mebius_service,,4140,00000000,3E904000,65660e33231ee3a1,to=00000000;from=3E904000
2,30529.406,DEV->PC,mebius_service,,4140,00000000,3E904000,a55ef131fba06430,to=00000000;from=3E904000
2,30679.339,DEV->PC,mebius_service,,4140,00000000,3E904000,5e042066b49d4c43,to=00000000;from=3E904000
2,30729.434,DEV->PC,mebius_service,,84,00000000,3E904000,7425a7ba36791f5e,to=00000000;from=3E904000
2,30829.451,DEV->PC,mebius_service,,4140,00000000,3E904000,a689a3c62cb8e06e,to=00000000;from=3E904000
2,30875.134,DEV->PC,mebius_service,,84,00000000,3E904000,27366943723e909c,to=00000000;from=3E904000
2,30979.384,DEV->PC,mebius_service,,4140,00000000,3E904000,6579fd26a08583b1,to=00000000;from=3E904000
2,31129.362,DEV->PC,mebius_service,,4140,00000000,3E904000,a0ba2d4b36078a77,to=00000000;from=3E904000
2,31279.429,DEV->PC,mebius_service,,4140,00000000,3E904000,27acddd8f303e2bd,to=00000000;from=3E904000
2,31429.427,DEV->PC,mebius_service,,4140,00000000,3E904000,54a1016fe9b007eb,to=00000000;from=3E904000
2,31579.436,DEV->PC,mebius_service,,4140,00000000,3E904000,88b806108951b4ee,to=00000000;from=3E904000
2,31729.366,DEV->PC,mebius_service,,4140,00000000,3E904000,a7d9d74f1ef30fa5,to=00000000;from=3E904000
2,31729.541,DEV->PC,mebius_service,,84,00000000,3E904000,a4f2399a43b534f9,to=00000000;from=3E904000
2,31874.452,DEV->PC,mebius_service,,84,00000000,3E904000,65848c3c3ea5b51a,to=00000000;from=3E904000
2,31879.391,DEV->PC,mebius_service,,4140,00000000,3E904000,737a15f55605afee,to=00000000;from=3E904000
2,32029.377,DEV->PC,mebius_service,,4140,00000000,3E904000,6194e39b4d63f37e,to=00000000;from=3E904000
2,32179.356,DEV->PC,mebius_service,,4140,00000000,3E904000,8126760ab802711f,to=00000000;from=3E904000
2,32329.359,DEV->PC,mebius_service,,4140,00000000,3E904000,5ec35302b176f641,to=00000000;from=3E904000
2,32479.35,DEV->PC,mebius_service,,4140,00000000,3E904000,f202afe8b39fb12c,to=00000000;from=3E904000
2,32629.333,DEV->PC,mebius_service,,4140,00000000,3E904000,db449bb7ac5ed5a5,to=00000000;from=3E904000
2,32729.395,DEV->PC,mebius_service,,84,00000000,3E904000,3ffaff505102b83b,to=00000000;from=3E904000
2,32779.348,DEV->PC,mebius_service,,4140,00000000,3E904000,e28d801abe257244,to=00000000;from=3E904000
2,32874.498,DEV->PC,mebius_service,,84,00000000,3E904000,e61c189324742cca,to=00000000;from=3E904000
2,32929.343,DEV->PC,mebius_service,,4140,00000000,3E904000,3fa323ce207d1af5,to=00000000;from=3E904000
2,33001.174,PC->DEV,stop,stop,28,0C904000,09867C78,1e5920fa4d082c6f,to=0C904000;from=09867C78
2,33003.089,DEV->PC,mebius_service,,32,00000000,0C904000,68026f02ed6191d7,to=00000000;from=0C904000
2,42794.72,PC->DEV,alive_request,query_session,28,0C904000,09867C78,94bddb96b1d95cdd,to=0C904000;from=09867C78
2,42796.096,DEV->PC,mebius_service,,40,00000000,0C904000,4cc8d0ffbe5b037c,to=00000000;from=0C904000
2,42796.247,PC->DEV,alive_request,query_session,28,0C904000,09867C78,94bddb96b1d95cdd,to=0C904000;from=09867C78
2,42797.62,DEV->PC,mebius_service,,40,00000000,0C904000,4cc8d0ffbe5b037c,to=00000000;from=0C904000
2,42797.824,PC->DEV,service,call_command,41,0C904000,09867C78,3c419674d2f2e7b4,to=0C904000;from=09867C78
2,42799.364,DEV->PC,mebius_service,,124,00000000,0C904000,6fd56f87803e2ab6,to=00000000;from=0C904000
2,42799.43,PC->DEV,service,call_command,41,0C904000,09867C78,ad15f9130b210aa4,to=0C904000;from=09867C78
2,42800.868,DEV->PC,mebius_service,,124,00000000,0C904000,f549ac0a79f4567b,to=00000000;from=0C904000
2,42800.929,PC->DEV,service,call_command,41,0C904000,09867C78,cf058f5809f50d50,to=0C904000;from=09867C78
2,42802.366,DEV->PC,mebius_service,,124,00000000,0C904000,99313372c1890154,to=00000000;from=0C904000
2,42802.667,PC->DEV,service,call_command,41,0C904000,09867C78,978bd4b48e62d0d9,to=0C904000;from=09867C78
2,42804.126,DEV->PC,mebius_service,,124,00000000,0C904000,7a80237fff136645,to=00000000;from=0C904000
2,42804.297,PC->DEV,service,call_command,41,0C904000,09867C78,073c47d10a3a1f4e,to=0C904000;from=09867C78
2,42805.705,DEV->PC,mebius_service,,124,00000000,0C904000,88868def9fd85294,to=00000000;from=0C904000
2,42805.849,PC->DEV,service,call_command,41,0C904000,09867C78,b1723d59f030b8fa,to=0C904000;from=09867C78
2,42807.297,DEV->PC,mebius_service,,124,00000000,0C904000,c22cc39287fd70ef,to=00000000;from=0C904000
2,42807.391,PC->DEV,service,call_command,41,0C904000,09867C78,2b636fbba5b604d6,to=0C904000;from=09867C78
2,42808.763,DEV->PC,mebius_service,,124,00000000,0C904000,6e28f43483fd2aa8,to=00000000;from=0C904000
2,42808.948,PC->DEV,service,call_command,41,0C904000,09867C78,96cd35e6ae0c9d09,to=0C904000;from=09867C78
2,42810.312,DEV->PC,mebius_service,,124,00000000,0C904000,5a534311fa1a7e08,to=00000000;from=0C904000
2,42810.49,PC->DEV,service,call_command,41,0C904000,09867C78,76237520dca782c9,to=0C904000;from=09867C78
2,42811.845,DEV->PC,mebius_service,,124,00000000,0C904000,42ba57631d06a452,to=00000000;from=0C904000
2,42812.008,PC->DEV,service,call_command,41,0C904000,09867C78,609780be24e0bba9,to=0C904000;from=09867C78
2,42813.46,DEV->PC,mebius_service,,124,00000000,0C904000,7269b0f7c427a50e,to=00000000;from=0C904000
2,42813.78,PC->DEV,service,call_command,41,0C904000,09867C78,9ffd589a26f4d407,to=0C904000;from=09867C78
2,42815.173,DEV->PC,mebius_service,,124,00000000,0C904000,ed9c23cb55b49933,to=00000000;from=0C904000
2,42815.505,PC->DEV,service,call_command,41,0C904000,09867C78,5feefc36c4fecec8,to=0C904000;from=09867C78
2,42816.889,DEV->PC,mebius_service,,124,00000000,0C904000,d3c472e974b75494,to=00000000;from=0C904000
2,42817.221,PC->DEV,service,call_command,41,0C904000,09867C78,76ad7bd3a3585059,to=0C904000;from=09867C78
2,42818.599,DEV->PC,mebius_service,,124,00000000,0C904000,15762939c808f1ec,to=00000000;from=0C904000
2,42818.849,PC->DEV,service,call_command,41,0C904000,09867C78,d04b198d46ad3f3a,to=0C904000;from=09867C78
2,42820.295,DEV->PC,mebius_service,,124,00000000,0C904000,bb30b4e9fbd051cd,to=00000000;from=0C904000
2,42820.55,PC->DEV,service,call_command,41,0C904000,09867C78,0c8a54085fdf99fc,to=0C904000;from=09867C78
2,42821.928,DEV->PC,mebius_service,,124,00000000,0C904000,aebca375ae043bbe,to=00000000;from=0C904000
2,42822.161,PC->DEV,service,call_command,41,0C904000,09867C78,d69dac0bc659435f,to=0C904000;from=09867C78
2,42823.761,DEV->PC,mebius_service,,124,00000000,0C904000,36736b06169d57cf,to=00000000;from=0C904000
2,42823.873,PC->DEV,service,call_command,41,0C904000,09867C78,26121adcb344f5cf,to=0C904000;from=09867C78
2,42825.324,DEV->PC,mebius_service,,124,00000000,0C904000,e6a41a9235ce4b35,to=00000000;from=0C904000
2,42825.619,PC->DEV,service,call_command,41,0C904000,09867C78,774a212c00bc78f5,to=0C904000;from=09867C78
2,42826.969,DEV->PC,mebius_service,,124,00000000,0C904000,b9ef16239bce3d78,to=00000000;from=0C904000
2,42827.188,PC->DEV,service,call_command,41,0C904000,09867C78,80afc248847ffbbe,to=0C904000;from=09867C78
2,42828.586,DEV->PC,mebius_service,,124,00000000,0C904000,b8e7d903fe3fd2fb,to=00000000;from=0C904000
2,42828.777,PC->DEV,service,call_command,41,0C904000,09867C78,7e8f681a1b8264aa,to=0C904000;from=09867C78
2,42830.202,DEV->PC,mebius_service,,124,00000000,0C904000,bbdc7d172dc10f93,to=00000000;from=0C904000
2,42830.433,PC->DEV,service,call_command,41,0C904000,09867C78,3eaa35a225b48d3b,to=0C904000;from=09867C78
2,42831.914,DEV->PC,mebius_service,,124,00000000,0C904000,3ee7490040c43fb6,to=00000000;from=0C904000
2,42832.153,PC->DEV,service,call_command,41,0C904000,09867C78,eb795000124bbc20,to=0C904000;from=09867C78
2,42833.594,DEV->PC,mebius_service,,124,00000000,0C904000,acd0e9c425f4745b,to=00000000;from=0C904000
2,42833.911,PC->DEV,service,call_command,41,0C904000,09867C78,b5ea1b8b3c33bb6c,to=0C904000;from=09867C78
2,42835.332,DEV->PC,mebius_service,,124,00000000,0C904000,0f5dc833fe8ae474,to=00000000;from=0C904000
2,42835.675,PC->DEV,service,call_command,41,0C904000,09867C78,aaffd28647a7e065,to=0C904000;from=09867C78
2,42837.013,DEV->PC,mebius_service,,124,00000000,0C904000,2f2b9ddf85a1ba6a,to=00000000;from=0C904000
2,42837.324,PC->DEV,service,call_command,41,0C904000,09867C78,b8b47c411015534f,to=0C904000;from=09867C78
2,42838.674,DEV->PC,mebius_service,,124,00000000,0C904000,e4563766f8d24e7a,to=00000000;from=0C904000
2,42839.056,PC->DEV,service,call_command,41,0C904000,09867C78,a353123b67ce4f1c,to=0C904000;from=09867C78
2,42840.373,DEV->PC,mebius_service,,124,00000000,0C904000,b0dc0a664029d4d0,to=00000000;from=0C904000
2,42840.673,PC->DEV,service,call_command,41,0C904000,09867C78,4b1ef3605efcdaee,to=0C904000;from=09867C78
2,42842.02,DEV->PC,mebius_service,,124,00000000,0C904000,80c5f42b8b5096a5,to=00000000;from=0C904000
2,42842.406,PC->DEV,service,call_command,41,0C904000,09867C78,53d5331cc41c3d44,to=0C904000;from=09867C78
2,42843.761,DEV->PC,mebius_service,,124,00000000,0C904000,9241d3fb5ea70365,to=00000000;from=0C904000
2,42844.054,PC->DEV,service,call_command,41,0C904000,09867C78,a6dc29b7cf85a4c7,to=0C904000;from=09867C78
2,42845.43,DEV->PC,mebius_service,,124,00000000,0C904000,c6d9ae051d53e208,to=00000000;from=0C904000
2,42845.66,PC->DEV,service,call_command,41,0C904000,09867C78,ffeb33aa339e9c66,to=0C904000;from=09867C78
2,42847.094,DEV->PC,mebius_service,,124,00000000,0C904000,56903d6a6d034a98,to=00000000;from=0C904000
2,42847.339,PC->DEV,service,call_command,41,0C904000,09867C78,2ff2c7a379a9960e,to=0C904000;from=09867C78
2,42848.787,DEV->PC,mebius_service,,124,00000000,0C904000,3e17a6350a9656cb,to=00000000;from=0C904000
2,42849.045,PC->DEV,service,call_command,41,0C904000,09867C78,41cddb8d24e0c377,to=0C904000;from=09867C78
2,42850.517,DEV->PC,mebius_service,,124,00000000,0C904000,db187463809fe9a2,to=00000000;from=0C904000
2,42850.75,PC->DEV,service,call_command,41,0C904000,09867C78,980ea2542b0c3e9b,to=0C904000;from=09867C78
2,42852.234,DEV->PC,mebius_service,,124,00000000,0C904000,81bb97bba93ddf53,to=00000000;from=0C904000
2,42852.517,PC->DEV,service,call_command,41,0C904000,09867C78,23c8cc36dc5fe884,to=0C904000;from=09867C78
2,42853.91,DEV->PC,mebius_service,,124,00000000,0C904000,cec263afb0555a76,to=00000000;from=0C904000
2,42854.14,PC->DEV,service,call_command,41,0C904000,09867C78,f18525d10196681c,to=0C904000;from=09867C78
2,42855.617,DEV->PC,mebius_service,,124,00000000,0C904000,e56b0db21d6b6362,to=00000000;from=0C904000
2,42856.162,PC->DEV,service,call_command,41,0C904000,09867C78,518335c6ebc08e18,to=0C904000;from=09867C78
2,42857.639,DEV->PC,mebius_service,,124,00000000,0C904000,a1f57b34a9cbd9c7,to=00000000;from=0C904000
2,42857.808,PC->DEV,service,call_command,41,0C904000,09867C78,42a11360cdd58905,to=0C904000;from=09867C78
2,42859.265,DEV->PC,mebius_service,,124,00000000,0C904000,d2b2e6ebb60946d4,to=00000000;from=0C904000
2,42859.469,PC->DEV,service,call_command,41,0C904000,09867C78,8f502780a0390fe3,to=0C904000;from=09867C78
2,42860.832,DEV->PC,mebius_service,,124,00000000,0C904000,b3dd57cedf5bd863,to=00000000;from=0C904000
2,42860.921,PC->DEV,service,call_command,41,0C904000,09867C78,f47a4b9b9ab79c4f,to=0C904000;from=09867C78
2,42862.403,DEV->PC,mebius_service,,124,00000000,0C904000,c1567b6ac41d9055,to=00000000;from=0C904000
2,42862.485,PC->DEV,service,call_command,41,0C904000,09867C78,9c010d82399aceba,to=0C904000;from=09867C78
2,42864.04,DEV->PC,mebius_service,,124,00000000,0C904000,12da9004b70ce343,to=00000000;from=0C904000
2,42864.119,PC->DEV,service,call_command,41,0C904000,09867C78,3bfbcfc7405d4c84,to=0C904000;from=09867C78
2,42865.614,DEV->PC,mebius_service,,124,00000000,0C904000,e1c7b8615d634d5d,to=00000000;from=0C904000
2,42865.887,PC->DEV,service,call_command,41,0C904000,09867C78,87936406f2c1c2da,to=0C904000;from=09867C78
2,42867.325,DEV->PC,mebius_service,,124,00000000,0C904000,e97a1a746f1f14a2,to=00000000;from=0C904000
2,42867.591,PC->DEV,service,call_command,41,0C904000,09867C78,b54b0701182126d1,to=0C904000;from=09867C78
2,42869.025,DEV->PC,mebius_service,,124,00000000,0C904000,ef076526b3d96b8e,to=00000000;from=0C904000
2,42869.25,PC->DEV,service,call_command,41,0C904000,09867C78,5bcb4a3c2e0dd542,to=0C904000;from=09867C78
2,42870.687,DEV->PC,mebius_service,,124,00000000,0C904000,44e9d5a82fe69696,to=00000000;from=0C904000
2,42870.968,PC->DEV,service,call_command,41,0C904000,09867C78,94808c28c7bbfbc2,to=0C904000;from=09867C78
2,42872.393,DEV->PC,mebius_service,,124,00000000,0C904000,f931acfef2160bfa,to=00000000;from=0C904000
2,42872.664,PC->DEV,service,call_command,41,0C904000,09867C78,d20ec4e6561399e6,to=0C904000;from=09867C78
2,42874.09,DEV->PC,mebius_service,,124,00000000,0C904000,fd53de364125afe8,to=00000000;from=0C904000
2,42874.356,PC->DEV,service,call_command,41,0C904000,09867C78,a28f2ee362a6d22a,to=0C904000;from=09867C78
2,42875.787,DEV->PC,mebius_service,,124,00000000,0C904000,1a7192ba192327fb,to=00000000;from=0C904000
2,42876.021,PC->DEV,service,call_command,41,0C904000,09867C78,965172fc58832d38,to=0C904000;from=09867C78
2,42877.477,DEV->PC,mebius_service,,124,00000000,0C904000,c538025a8be608f7,to=00000000;from=0C904000
2,42877.664,PC->DEV,service,call_command,41,0C904000,09867C78,2ee82cb54958c7b4,to=0C904000;from=09867C78
2,42879.153,DEV->PC,mebius_service,,124,00000000,0C904000,a8255cf553ecfee4,to=00000000;from=0C904000
2,42879.525,PC->DEV,service,call_command,41,0C904000,09867C78,990be6c7ef5afdf3,to=0C904000;from=09867C78
2,42880.866,DEV->PC,mebius_service,,124,00000000,0C904000,db5b6af11862fe7c,to=00000000;from=0C904000
2,42881.224,PC->DEV,service,call_command,41,0C904000,09867C78,42cadddc61cecf01,to=0C904000;from=09867C78
2,42882.604,DEV->PC,mebius_service,,124,00000000,0C904000,305b321607aac88a,to=00000000;from=0C904000
2,42882.838,PC->DEV,service,call_command,41,0C904000,09867C78,304e0e460063416c,to=0C904000;from=09867C78
2,42884.334,DEV->PC,mebius_service,,124,00000000,0C904000,0acde316deb18544,to=00000000;from=0C904000
2,42884.527,PC->DEV,service,call_command,41,0C904000,09867C78,6551bb17634989d5,to=0C904000;from=09867C78
2,42885.935,DEV->PC,mebius_service,,124,00000000,0C904000,6378ca05507f3fb2,to=00000000;from=0C904000
2,42886.431,PC->DEV,service,call_command,41,0C904000,09867C78,91681358912064b8,to=0C904000;from=09867C78
2,42887.772,DEV->PC,mebius_service,,124,00000000,0C904000,83bd067e30a958ee,to=00000000;from=0C904000
2,42888.035,PC->DEV,service,call_command,41,0C904000,09867C78,631ab1a7b6993a28,to=0C904000;from=09867C78
2,42889.353,DEV->PC,mebius_service,,124,00000000,0C904000,eb98a16eec84f8a8,to=00000000;from=0C904000
2,42889.757,PC->DEV,service,call_command,41,0C904000,09867C78,94e0deefd6f040a1,to=0C904000;from=09867C78
2,42891.079,DEV->PC,mebius_service,,124,00000000,0C904000,e896f6da7bd42c2d,to=00000000;from=0C904000
2,42891.429,PC->DEV,service,call_command,41,0C904000,09867C78,d283da387f343adf,to=0C904000;from=09867C78
2,42892.758,DEV->PC,mebius_service,,124,00000000,0C904000,ef02f86b63ceabc6,to=00000000;from=0C904000
2,42893.038,PC->DEV,service,call_command,41,0C904000,09867C78,6384604ff24073d7,to=0C904000;from=09867C78
2,42894.473,DEV->PC,mebius_service,,124,00000000,0C904000,c54fdf8abf312fe6,to=00000000;from=0C904000
2,42894.697,PC->DEV,service,call_command,41,0C904000,09867C78,1669232be8cc647e,to=0C904000;from=09867C78
2,42896.079,DEV->PC,mebius_service,,124,00000000,0C904000,587ea4ef27837137,to=00000000;from=0C904000
2,42896.539,PC->DEV,service,call_command,41,0C904000,09867C78,750cc1a735c74301,to=0C904000;from=09867C78
2,42898.061,DEV->PC,mebius_service,,124,00000000,0C904000,85e902ab0f8e7fe4,to=00000000;from=0C904000
2,42898.199,PC->DEV,service,call_command,41,0C904000,09867C78,3cfffe8eff063bae,to=0C904000;from=09867C78
2,42899.601,DEV->PC,mebius_service,,124,00000000,0C904000,ef1b3eb448be3f61,to=00000000;from=0C904000
2,42899.731,PC->DEV,service,call_command,41,0C904000,09867C78,e8011ed48403cf50,to=0C904000;from=09867C78
2,42901.16,DEV->PC,mebius_service,,124,00000000,0C904000,7384ef42b1c7f80b,to=00000000;from=0C904000
2,42901.501,PC->DEV,service,call_command,41,0C904000,09867C78,f911161abe90850f,to=0C904000;from=09867C78
2,42902.865,DEV->PC,mebius_service,,124,00000000,0C904000,93b6674a25a956dd,to=00000000;from=0C904000
2,42903.172,PC->DEV,service,call_command,41,0C904000,09867C78,d59b6099b89662d7,to=0C904000;from=09867C78
2,42904.512,DEV->PC,mebius_service,,124,00000000,0C904000,f24ec7d6f60e7f5d,to=00000000;from=0C904000
2,42904.802,PC->DEV,service,call_command,40,0C904000,09867C78,c9b47297532b8a53,to=0C904000;from=09867C78
2,42906.207,DEV->PC,mebius_service,,52,00000000,0C904000,b7e3553fe81add48,to=00000000;from=0C904000
2,42908.936,PC->DEV,service,call_command,41,0C904000,09867C78,1e2523b5955b3aba,to=0C904000;from=09867C78
2,42910.4,DEV->PC,mebius_service,,44,00000000,0C904000,abf117cfffc9d96f,to=00000000;from=0C904000
2,42910.504,PC->DEV,service,call_command,41,0C904000,09867C78,3d8d768a84883167,to=0C904000;from=09867C78
2,42911.848,DEV->PC,mebius_service,,44,00000000,0C904000,f8d6ba2831deb0ae,to=00000000;from=0C904000
2,42911.943,PC->DEV,service,call_command,41,0C904000,09867C78,40f3de239d25c46c,to=0C904000;from=09867C78
2,42913.3,DEV->PC,mebius_service,,44,00000000,0C904000,b19c3880f2cc6260,to=00000000;from=0C904000
2,42913.387,PC->DEV,service,call_command,41,0C904000,09867C78,0685df4131bf27d3,to=0C904000;from=09867C78
2,42914.812,DEV->PC,mebius_service,,44,00000000,0C904000,5b1161a0b847a0d0,to=00000000;from=0C904000
2,42914.95,PC->DEV,service,call_command,41,0C904000,09867C78,75048b36a578676b,to=0C904000;from=09867C78
2,42916.407,DEV->PC,mebius_service,,40,00000000,0C904000,4fd5a292e5008827,to=00000000;from=0C904000
2,42916.551,PC->DEV,service,call_command,44,0C904000,09867C78,00b0dffecd80444d,to=0C904000;from=09867C78
2,42917.816,DEV->PC,mebius_service,,36,00000000,0C904000,11388244a9e3af31,to=00000000;from=0C904000
2,42925.689,DEV->PC,mebius_service,,32,00000000,0C904000,7587ed87bb12d72f,to=00000000;from=0C904000
2,42925.84,PC->DEV,reset_reconnect_init,set_session,32,0C904000,09867C78,01102b48376c5168,to=0C904000;from=09867C78
2,42927.343,DEV->PC,mebius_service,,32,00000000,0C904000,d61f12237a41b328,to=00000000;from=0C904000
2,42927.48,PC->DEV,configure_apply,program,28,0C904000,09867C78,343dbb6e4eb3bf47,to=0C904000;from=09867C78
2,42929.122,DEV->PC,mebius_service,,32,00000000,0C904000,4823627111b5cb97,to=00000000;from=0C904000
2,47925.444,DEV->PC,tcp_keepalive_probe,,0,,,,TCP probe: seq=SND.NXT-1
2,52925.415,DEV->PC,tcp_keepalive_probe,,0,,,,TCP probe: seq=SND.NXT-1
2,53211.802,TCP,disconnect,,0,,,,
2,53212.36,TCP,disconnect,,0,,,,
