# MIC-185 192.168.9.155:4000; packets=1094
# idx  relative    delta direction flags      seq        ack        payload wire
   737  29929.565    0.046 DEV->PC ACK|PSH    4177920037 2477009158    1220  1274
   738  29983.072   53.507 PC->DEV ACK        2477009158 4177921257       0    54
   739  30079.370   96.298 DEV->PC ACK        4177921257 2477009158    1460  1514
   740  30079.477    0.107 DEV->PC ACK        4177922717 2477009158    1460  1514
   741  30079.490    0.013 PC->DEV ACK        2477009158 4177924177       0    54
   742  30079.538    0.048 DEV->PC ACK|PSH    4177924177 2477009158    1220  1274
   743  30120.497   40.959 PC->DEV ACK        2477009158 4177925397       0    54
   744  30229.357  108.860 DEV->PC ACK        4177925397 2477009158    1460  1514
   745  30229.453    0.096 DEV->PC ACK        4177926857 2477009158    1460  1514
   746  30229.456    0.003 PC->DEV ACK        2477009158 4177928317       0    54
   747  30229.559    0.103 DEV->PC ACK|PSH    4177928317 2477009158    1220  1274
   748  30274.946   45.387 PC->DEV ACK        2477009158 4177929537       0    54
   749  30379.395  104.449 DEV->PC ACK        4177929537 2477009158    1460  1514
   750  30379.493    0.098 DEV->PC ACK        4177930997 2477009158    1460  1514
   751  30379.503    0.010 PC->DEV ACK        2477009158 4177932457       0    54
   752  30379.556    0.053 DEV->PC ACK|PSH    4177932457 2477009158    1220  1274
   753  30427.863   48.307 PC->DEV ACK        2477009158 4177933677       0    54
   754  30529.406  101.543 DEV->PC ACK        4177933677 2477009158    1460  1514
   755  30529.504    0.098 DEV->PC ACK        4177935137 2477009158    1460  1514
   756  30529.513    0.009 PC->DEV ACK        2477009158 4177936597       0    54
   757  30529.578    0.065 DEV->PC ACK|PSH    4177936597 2477009158    1220  1274
   758  30583.080   53.502 PC->DEV ACK        2477009158 4177937817       0    54
   759  30679.339   96.259 DEV->PC ACK        4177937817 2477009158    1460  1514
   760  30679.480    0.141 DEV->PC ACK        4177939277 2477009158    1460  1514
   761  30679.491    0.011 PC->DEV ACK        2477009158 4177940737       0    54
   762  30679.543    0.052 DEV->PC ACK|PSH    4177940737 2477009158    1220  1274
   763  30722.616   43.073 PC->DEV ACK        2477009158 4177941957       0    54
   764  30729.434    6.818 DEV->PC ACK|PSH    4177941957 2477009158      84   138
   765  30770.040   40.606 PC->DEV ACK        2477009158 4177942041       0    54
   766  30829.451   59.411 DEV->PC ACK        4177942041 2477009158    1460  1514
   767  30829.534    0.083 DEV->PC ACK        4177943501 2477009158    1460  1514
   768  30829.535    0.001 DEV->PC ACK|PSH    4177944961 2477009158    1220  1274
   769  30829.644    0.109 PC->DEV ACK        2477009158 4177946181       0    54
   770  30875.134   45.490 DEV->PC ACK|PSH    4177946181 2477009158      84   138
   771  30876.085    0.951 PC->DEV ACK        2477009158 4177946265       0    54
   772  30979.384  103.299 DEV->PC ACK        4177946265 2477009158    1460  1514
   773  30979.494    0.110 DEV->PC ACK        4177947725 2477009158    1460  1514
   774  30979.510    0.016 PC->DEV ACK        2477009158 4177949185       0    54
   775  30979.614    0.104 DEV->PC ACK|PSH    4177949185 2477009158    1220  1274
   776  31035.500   55.886 PC->DEV ACK        2477009158 4177950405       0    54
   777  31129.362   93.862 DEV->PC ACK        4177950405 2477009158    1460  1514
   778  31129.460    0.098 DEV->PC ACK        4177951865 2477009158    1460  1514
   779  31129.466    0.006 PC->DEV ACK        2477009158 4177953325       0    54
   780  31129.540    0.074 DEV->PC ACK|PSH    4177953325 2477009158    1220  1274
   781  31175.712   46.172 PC->DEV ACK        2477009158 4177954545       0    54
   782  31279.429  103.717 DEV->PC ACK        4177954545 2477009158    1460  1514
   783  31279.489    0.060 DEV->PC ACK        4177956005 2477009158    1460  1514
   784  31279.496    0.007 PC->DEV ACK        2477009158 4177957465       0    54
   785  31279.605    0.109 DEV->PC ACK|PSH    4177957465 2477009158    1220  1274
   786  31331.379   51.774 PC->DEV ACK        2477009158 4177958685       0    54
   787  31429.427   98.048 DEV->PC ACK        4177958685 2477009158    1460  1514
   788  31429.485    0.058 DEV->PC ACK        4177960145 2477009158    1460  1514
   789  31429.493    0.008 PC->DEV ACK        2477009158 4177961605       0    54
   790  31429.641    0.148 DEV->PC ACK|PSH    4177961605 2477009158    1220  1274
   791  31470.921   41.280 PC->DEV ACK        2477009158 4177962825       0    54
   792  31579.436  108.515 DEV->PC ACK        4177962825 2477009158    1460  1514
   793  31579.495    0.059 DEV->PC ACK        4177964285 2477009158    1460  1514
   794  31579.503    0.008 PC->DEV ACK        2477009158 4177965745       0    54
   795  31579.665    0.162 DEV->PC ACK|PSH    4177965745 2477009158    1220  1274
   796  31626.964   47.299 PC->DEV ACK        2477009158 4177966965       0    54
   797  31729.366  102.402 DEV->PC ACK        4177966965 2477009158    1460  1514
   798  31729.465    0.099 DEV->PC ACK        4177968425 2477009158    1460  1514
   799  31729.468    0.003 PC->DEV ACK        2477009158 4177969885       0    54
   800  31729.541    0.073 DEV->PC ACK|PSH    4177969885 2477009158    1220  1274
   801  31729.541    0.000 DEV->PC ACK|PSH    4177971105 2477009158      84   138
   802  31729.647    0.106 PC->DEV ACK        2477009158 4177971189       0    54
   803  31874.452  144.805 DEV->PC ACK|PSH    4177971189 2477009158      84   138
   804  31879.391    4.939 DEV->PC ACK        4177971273 2477009158    1460  1514
   805  31879.488    0.097 PC->DEV ACK        2477009158 4177972733       0    54
   806  31879.541    0.053 DEV->PC ACK        4177972733 2477009158    1460  1514
   807  31879.542    0.001 DEV->PC ACK|PSH    4177974193 2477009158    1220  1274
   808  31879.690    0.148 PC->DEV ACK        2477009158 4177975413       0    54
   809  32029.377  149.687 DEV->PC ACK        4177975413 2477009158    1460  1514
   810  32029.482    0.105 DEV->PC ACK        4177976873 2477009158    1460  1514
   811  32029.496    0.014 PC->DEV ACK        2477009158 4177978333       0    54
   812  32029.542    0.046 DEV->PC ACK|PSH    4177978333 2477009158    1220  1274
   813  32078.589   49.047 PC->DEV ACK        2477009158 4177979553       0    54
   814  32179.356  100.767 DEV->PC ACK        4177979553 2477009158    1460  1514
   815  32179.460    0.104 DEV->PC ACK        4177981013 2477009158    1460  1514
   816  32179.476    0.016 PC->DEV ACK        2477009158 4177982473       0    54
   817  32179.538    0.062 DEV->PC ACK|PSH    4177982473 2477009158    1220  1274
   818  32232.378   52.840 PC->DEV ACK        2477009158 4177983693       0    54
   819  32329.359   96.981 DEV->PC ACK        4177983693 2477009158    1460  1514
   820  32329.468    0.109 DEV->PC ACK        4177985153 2477009158    1460  1514
   821  32329.484    0.016 PC->DEV ACK        2477009158 4177986613       0    54
   822  32329.531    0.047 DEV->PC ACK|PSH    4177986613 2477009158    1220  1274
   823  32372.316   42.785 PC->DEV ACK        2477009158 4177987833       0    54
   824  32479.350  107.034 DEV->PC ACK        4177987833 2477009158    1460  1514
   825  32479.445    0.095 DEV->PC ACK        4177989293 2477009158    1460  1514
   826  32479.451    0.006 PC->DEV ACK        2477009158 4177990753       0    54
   827  32479.517    0.066 DEV->PC ACK|PSH    4177990753 2477009158    1220  1274
   828  32525.854   46.337 PC->DEV ACK        2477009158 4177991973       0    54
   829  32629.333  103.479 DEV->PC ACK        4177991973 2477009158    1460  1514
   830  32629.441    0.108 DEV->PC ACK        4177993433 2477009158    1460  1514
   831  32629.456    0.015 PC->DEV ACK        2477009158 4177994893       0    54
   832  32629.505    0.049 DEV->PC ACK|PSH    4177994893 2477009158    1220  1274
   833  32679.469   49.964 PC->DEV ACK        2477009158 4177996113       0    54
   834  32729.395   49.926 DEV->PC ACK|PSH    4177996113 2477009158      84   138
   835  32772.355   42.960 PC->DEV ACK        2477009158 4177996197       0    54
   836  32779.348    6.993 DEV->PC ACK        4177996197 2477009158    1460  1514
   837  32779.454    0.106 DEV->PC ACK        4177997657 2477009158    1460  1514
   838  32779.467    0.013 PC->DEV ACK        2477009158 4177999117       0    54
   839  32779.521    0.054 DEV->PC ACK|PSH    4177999117 2477009158    1220  1274
   840  32833.553   54.032 PC->DEV ACK        2477009158 4178000337       0    54
   841  32874.498   40.945 DEV->PC ACK|PSH    4178000337 2477009158      84   138
   842  32927.924   53.426 PC->DEV ACK        2477009158 4178000421       0    54
   843  32929.343    1.419 DEV->PC ACK        4178000421 2477009158    1460  1514
   844  32929.443    0.100 DEV->PC ACK        4178001881 2477009158    1460  1514
   845  32929.446    0.003 PC->DEV ACK        2477009158 4178003341       0    54
   846  32929.514    0.068 DEV->PC ACK|PSH    4178003341 2477009158    1220  1274
   847  32973.580   44.066 PC->DEV ACK        2477009158 4178004561       0    54
   848  33001.174   27.594 PC->DEV ACK|PSH    2477009158 4178004561      32    86
   849  33001.369    0.195 DEV->PC ACK        4178004561 2477009190       0    64
   850  33003.089    1.720 DEV->PC ACK|PSH    4178004561 2477009190      32    86
   851  33050.838   47.749 PC->DEV ACK        2477009190 4178004593       0    54
   852  38014.253 4963.415 PC->DEV ACK        2477009189 4178004593       1    55
   853  38014.457    0.204 DEV->PC ACK        4178004593 2477009190       0    64
   854  42794.720 4780.263 PC->DEV ACK|PSH    2477009190 4178004593      32    86
   855  42794.877    0.157 DEV->PC ACK        4178004593 2477009222       0    64
   856  42796.096    1.219 DEV->PC ACK|PSH    4178004593 2477009222      40    94
   857  42796.247    0.151 PC->DEV ACK|PSH    2477009222 4178004633      32    86
   858  42796.379    0.132 DEV->PC ACK        4178004633 2477009254       0    64
   859  42797.620    1.241 DEV->PC ACK|PSH    4178004633 2477009254      40    94
   860  42797.824    0.204 PC->DEV ACK|PSH    2477009254 4178004673      48   102
   861  42798.085    0.261 DEV->PC ACK        4178004673 2477009302       0    64
   862  42799.364    1.279 DEV->PC ACK|PSH    4178004673 2477009302     124   178
   863  42799.430    0.066 PC->DEV ACK|PSH    2477009302 4178004797      48   102
   864  42799.742    0.312 DEV->PC ACK        4178004797 2477009350       0    64
   865  42800.868    1.126 DEV->PC ACK|PSH    4178004797 2477009350     124   178
   866  42800.929    0.061 PC->DEV ACK|PSH    2477009350 4178004921      48   102
   867  42801.156    0.227 DEV->PC ACK        4178004921 2477009398       0    64
   868  42802.366    1.210 DEV->PC ACK|PSH    4178004921 2477009398     124   178
   869  42802.667    0.301 PC->DEV ACK|PSH    2477009398 4178005045      48   102
   870  42802.919    0.252 DEV->PC ACK        4178005045 2477009446       0    64
   871  42804.126    1.207 DEV->PC ACK|PSH    4178005045 2477009446     124   178
   872  42804.297    0.171 PC->DEV ACK|PSH    2477009446 4178005169      48   102
   873  42804.630    0.333 DEV->PC ACK        4178005169 2477009494       0    64
   874  42805.705    1.075 DEV->PC ACK|PSH    4178005169 2477009494     124   178
   875  42805.849    0.144 PC->DEV ACK|PSH    2477009494 4178005293      48   102
   876  42806.056    0.207 DEV->PC ACK        4178005293 2477009542       0    64
   877  42807.297    1.241 DEV->PC ACK|PSH    4178005293 2477009542     124   178
   878  42807.391    0.094 PC->DEV ACK|PSH    2477009542 4178005417      48   102
   879  42807.610    0.219 DEV->PC ACK        4178005417 2477009590       0    64
   880  42808.763    1.153 DEV->PC ACK|PSH    4178005417 2477009590     124   178
   881  42808.948    0.185 PC->DEV ACK|PSH    2477009590 4178005541      48   102
   882  42809.171    0.223 DEV->PC ACK        4178005541 2477009638       0    64
   883  42810.312    1.141 DEV->PC ACK|PSH    4178005541 2477009638     124   178
   884  42810.490    0.178 PC->DEV ACK|PSH    2477009638 4178005665      48   102
   885  42810.648    0.158 DEV->PC ACK        4178005665 2477009686       0    64
   886  42811.845    1.197 DEV->PC ACK|PSH    4178005665 2477009686     124   178
   887  42812.008    0.163 PC->DEV ACK|PSH    2477009686 4178005789      48   102
   888  42812.273    0.265 DEV->PC ACK        4178005789 2477009734       0    64
   889  42813.460    1.187 DEV->PC ACK|PSH    4178005789 2477009734     124   178
   890  42813.780    0.320 PC->DEV ACK|PSH    2477009734 4178005913      48   102
   891  42813.920    0.140 DEV->PC ACK        4178005913 2477009782       0    64
   892  42815.173    1.253 DEV->PC ACK|PSH    4178005913 2477009782     124   178
   893  42815.505    0.332 PC->DEV ACK|PSH    2477009782 4178006037      48   102
   894  42815.648    0.143 DEV->PC ACK        4178006037 2477009830       0    64
   895  42816.889    1.241 DEV->PC ACK|PSH    4178006037 2477009830     124   178
   896  42817.221    0.332 PC->DEV ACK|PSH    2477009830 4178006161      48   102
   897  42817.371    0.150 DEV->PC ACK        4178006161 2477009878       0    64
   898  42818.599    1.228 DEV->PC ACK|PSH    4178006161 2477009878     124   178
   899  42818.849    0.250 PC->DEV ACK|PSH    2477009878 4178006285      48   102
   900  42819.077    0.228 DEV->PC ACK        4178006285 2477009926       0    64
   901  42820.295    1.218 DEV->PC ACK|PSH    4178006285 2477009926     124   178
   902  42820.550    0.255 PC->DEV ACK|PSH    2477009926 4178006409      48   102
   903  42820.723    0.173 DEV->PC ACK        4178006409 2477009974       0    64
   904  42821.928    1.205 DEV->PC ACK|PSH    4178006409 2477009974     124   178
   905  42822.161    0.233 PC->DEV ACK|PSH    2477009974 4178006533      48   102
   906  42822.415    0.254 DEV->PC ACK        4178006533 2477010022       0    64
   907  42823.761    1.346 DEV->PC ACK|PSH    4178006533 2477010022     124   178
   908  42823.873    0.112 PC->DEV ACK|PSH    2477010022 4178006657      48   102
   909  42824.097    0.224 DEV->PC ACK        4178006657 2477010070       0    64
   910  42825.324    1.227 DEV->PC ACK|PSH    4178006657 2477010070     124   178
   911  42825.619    0.295 PC->DEV ACK|PSH    2477010070 4178006781      48   102
   912  42825.755    0.136 DEV->PC ACK        4178006781 2477010118       0    64
   913  42826.969    1.214 DEV->PC ACK|PSH    4178006781 2477010118     124   178
   914  42827.188    0.219 PC->DEV ACK|PSH    2477010118 4178006905      48   102
   915  42827.386    0.198 DEV->PC ACK        4178006905 2477010166       0    64
   916  42828.586    1.200 DEV->PC ACK|PSH    4178006905 2477010166     124   178
   917  42828.777    0.191 PC->DEV ACK|PSH    2477010166 4178007029      48   102
   918  42828.984    0.207 DEV->PC ACK        4178007029 2477010214       0    64
   919  42830.202    1.218 DEV->PC ACK|PSH    4178007029 2477010214     124   178
   920  42830.433    0.231 PC->DEV ACK|PSH    2477010214 4178007153      48   102
   921  42830.688    0.255 DEV->PC ACK        4178007153 2477010262       0    64
   922  42831.914    1.226 DEV->PC ACK|PSH    4178007153 2477010262     124   178
   923  42832.153    0.239 PC->DEV ACK|PSH    2477010262 4178007277      48   102
   924  42832.366    0.213 DEV->PC ACK        4178007277 2477010310       0    64
   925  42833.594    1.228 DEV->PC ACK|PSH    4178007277 2477010310     124   178
   926  42833.911    0.317 PC->DEV ACK|PSH    2477010310 4178007401      48   102
   927  42834.099    0.188 DEV->PC ACK        4178007401 2477010358       0    64
   928  42835.332    1.233 DEV->PC ACK|PSH    4178007401 2477010358     124   178
   929  42835.675    0.343 PC->DEV ACK|PSH    2477010358 4178007525      48   102
   930  42835.922    0.247 DEV->PC ACK        4178007525 2477010406       0    64
   931  42837.013    1.091 DEV->PC ACK|PSH    4178007525 2477010406     124   178
   932  42837.324    0.311 PC->DEV ACK|PSH    2477010406 4178007649      48   102
   933  42837.571    0.247 DEV->PC ACK        4178007649 2477010454       0    64
   934  42838.674    1.103 DEV->PC ACK|PSH    4178007649 2477010454     124   178
   935  42839.056    0.382 PC->DEV ACK|PSH    2477010454 4178007773      48   102
   936  42839.181    0.125 DEV->PC ACK        4178007773 2477010502       0    64
   937  42840.373    1.192 DEV->PC ACK|PSH    4178007773 2477010502     124   178
   938  42840.673    0.300 PC->DEV ACK|PSH    2477010502 4178007897      48   102
   939  42840.806    0.133 DEV->PC ACK        4178007897 2477010550       0    64
   940  42842.020    1.214 DEV->PC ACK|PSH    4178007897 2477010550     124   178
   941  42842.406    0.386 PC->DEV ACK|PSH    2477010550 4178008021      48   102
   942  42842.592    0.186 DEV->PC ACK        4178008021 2477010598       0    64
   943  42843.761    1.169 DEV->PC ACK|PSH    4178008021 2477010598     124   178
   944  42844.054    0.293 PC->DEV ACK|PSH    2477010598 4178008145      48   102
   945  42844.229    0.175 DEV->PC ACK        4178008145 2477010646       0    64
   946  42845.430    1.201 DEV->PC ACK|PSH    4178008145 2477010646     124   178
   947  42845.660    0.230 PC->DEV ACK|PSH    2477010646 4178008269      48   102
   948  42845.923    0.263 DEV->PC ACK        4178008269 2477010694       0    64
   949  42847.094    1.171 DEV->PC ACK|PSH    4178008269 2477010694     124   178
   950  42847.339    0.245 PC->DEV ACK|PSH    2477010694 4178008393      48   102
   951  42847.558    0.219 DEV->PC ACK        4178008393 2477010742       0    64
   952  42848.787    1.229 DEV->PC ACK|PSH    4178008393 2477010742     124   178
   953  42849.045    0.258 PC->DEV ACK|PSH    2477010742 4178008517      48   102
   954  42849.339    0.294 DEV->PC ACK        4178008517 2477010790       0    64
   955  42850.517    1.178 DEV->PC ACK|PSH    4178008517 2477010790     124   178
   956  42850.750    0.233 PC->DEV ACK|PSH    2477010790 4178008641      48   102
   957  42851.037    0.287 DEV->PC ACK        4178008641 2477010838       0    64
   958  42852.234    1.197 DEV->PC ACK|PSH    4178008641 2477010838     124   178
   959  42852.517    0.283 PC->DEV ACK|PSH    2477010838 4178008765      48   102
   960  42852.702    0.185 DEV->PC ACK        4178008765 2477010886       0    64
   961  42853.910    1.208 DEV->PC ACK|PSH    4178008765 2477010886     124   178
   962  42854.140    0.230 PC->DEV ACK|PSH    2477010886 4178008889      48   102
   963  42854.395    0.255 DEV->PC ACK        4178008889 2477010934       0    64
   964  42855.617    1.222 DEV->PC ACK|PSH    4178008889 2477010934     124   178
   965  42856.162    0.545 PC->DEV ACK|PSH    2477010934 4178009013      48   102
   966  42856.326    0.164 DEV->PC ACK        4178009013 2477010982       0    64
   967  42857.639    1.313 DEV->PC ACK|PSH    4178009013 2477010982     124   178
   968  42857.808    0.169 PC->DEV ACK|PSH    2477010982 4178009137      48   102
   969  42858.046    0.238 DEV->PC ACK        4178009137 2477011030       0    64
   970  42859.265    1.219 DEV->PC ACK|PSH    4178009137 2477011030     124   178
   971  42859.469    0.204 PC->DEV ACK|PSH    2477011030 4178009261      48   102
   972  42859.633    0.164 DEV->PC ACK        4178009261 2477011078       0    64
   973  42860.832    1.199 DEV->PC ACK|PSH    4178009261 2477011078     124   178
   974  42860.921    0.089 PC->DEV ACK|PSH    2477011078 4178009385      48   102
   975  42861.090    0.169 DEV->PC ACK        4178009385 2477011126       0    64
   976  42862.403    1.313 DEV->PC ACK|PSH    4178009385 2477011126     124   178
   977  42862.485    0.082 PC->DEV ACK|PSH    2477011126 4178009509      48   102
   978  42862.643    0.158 DEV->PC ACK        4178009509 2477011174       0    64
   979  42864.040    1.397 DEV->PC ACK|PSH    4178009509 2477011174     124   178
   980  42864.119    0.079 PC->DEV ACK|PSH    2477011174 4178009633      48   102
   981  42864.387    0.268 DEV->PC ACK        4178009633 2477011222       0    64
   982  42865.614    1.227 DEV->PC ACK|PSH    4178009633 2477011222     124   178
   983  42865.887    0.273 PC->DEV ACK|PSH    2477011222 4178009757      48   102
   984  42866.081    0.194 DEV->PC ACK        4178009757 2477011270       0    64
   985  42867.325    1.244 DEV->PC ACK|PSH    4178009757 2477011270     124   178
   986  42867.591    0.266 PC->DEV ACK|PSH    2477011270 4178009881      48   102
   987  42867.792    0.201 DEV->PC ACK        4178009881 2477011318       0    64
   988  42869.025    1.233 DEV->PC ACK|PSH    4178009881 2477011318     124   178
   989  42869.250    0.225 PC->DEV ACK|PSH    2477011318 4178010005      48   102
   990  42869.459    0.209 DEV->PC ACK        4178010005 2477011366       0    64
   991  42870.687    1.228 DEV->PC ACK|PSH    4178010005 2477011366     124   178
   992  42870.968    0.281 PC->DEV ACK|PSH    2477011366 4178010129      48   102
   993  42871.171    0.203 DEV->PC ACK        4178010129 2477011414       0    64
   994  42872.393    1.222 DEV->PC ACK|PSH    4178010129 2477011414     124   178
   995  42872.664    0.271 PC->DEV ACK|PSH    2477011414 4178010253      48   102
   996  42872.890    0.226 DEV->PC ACK        4178010253 2477011462       0    64
   997  42874.090    1.200 DEV->PC ACK|PSH    4178010253 2477011462     124   178
   998  42874.356    0.266 PC->DEV ACK|PSH    2477011462 4178010377      48   102
   999  42874.551    0.195 DEV->PC ACK        4178010377 2477011510       0    64
  1000  42875.787    1.236 DEV->PC ACK|PSH    4178010377 2477011510     124   178
  1001  42876.021    0.234 PC->DEV ACK|PSH    2477011510 4178010501      48   102
  1002  42876.238    0.217 DEV->PC ACK        4178010501 2477011558       0    64
  1003  42877.477    1.239 DEV->PC ACK|PSH    4178010501 2477011558     124   178
  1004  42877.664    0.187 PC->DEV ACK|PSH    2477011558 4178010625      48   102
  1005  42877.956    0.292 DEV->PC ACK        4178010625 2477011606       0    64
  1006  42879.153    1.197 DEV->PC ACK|PSH    4178010625 2477011606     124   178
  1007  42879.525    0.372 PC->DEV ACK|PSH    2477011606 4178010749      48   102
  1008  42879.660    0.135 DEV->PC ACK        4178010749 2477011654       0    64
  1009  42880.866    1.206 DEV->PC ACK|PSH    4178010749 2477011654     124   178
  1010  42881.224    0.358 PC->DEV ACK|PSH    2477011654 4178010873      48   102
  1011  42881.386    0.162 DEV->PC ACK        4178010873 2477011702       0    64
  1012  42882.604    1.218 DEV->PC ACK|PSH    4178010873 2477011702     124   178
  1013  42882.838    0.234 PC->DEV ACK|PSH    2477011702 4178010997      48   102
  1014  42883.122    0.284 DEV->PC ACK        4178010997 2477011750       0    64
  1015  42884.334    1.212 DEV->PC ACK|PSH    4178010997 2477011750     124   178
  1016  42884.527    0.193 PC->DEV ACK|PSH    2477011750 4178011121      48   102
  1017  42884.808    0.281 DEV->PC ACK        4178011121 2477011798       0    64
  1018  42885.935    1.127 DEV->PC ACK|PSH    4178011121 2477011798     124   178
  1019  42886.431    0.496 PC->DEV ACK|PSH    2477011798 4178011245      48   102
  1020  42886.662    0.231 DEV->PC ACK        4178011245 2477011846       0    64
  1021  42887.772    1.110 DEV->PC ACK|PSH    4178011245 2477011846     124   178
  1022  42888.035    0.263 PC->DEV ACK|PSH    2477011846 4178011369      48   102
  1023  42888.183    0.148 DEV->PC ACK        4178011369 2477011894       0    64
  1024  42889.353    1.170 DEV->PC ACK|PSH    4178011369 2477011894     124   178
  1025  42889.757    0.404 PC->DEV ACK|PSH    2477011894 4178011493      48   102
  1026  42889.994    0.237 DEV->PC ACK        4178011493 2477011942       0    64
  1027  42891.079    1.085 DEV->PC ACK|PSH    4178011493 2477011942     124   178
  1028  42891.429    0.350 PC->DEV ACK|PSH    2477011942 4178011617      48   102
  1029  42891.573    0.144 DEV->PC ACK        4178011617 2477011990       0    64
  1030  42892.758    1.185 DEV->PC ACK|PSH    4178011617 2477011990     124   178
  1031  42893.038    0.280 PC->DEV ACK|PSH    2477011990 4178011741      48   102
  1032  42893.286    0.248 DEV->PC ACK        4178011741 2477012038       0    64
  1033  42894.473    1.187 DEV->PC ACK|PSH    4178011741 2477012038     124   178
  1034  42894.697    0.224 PC->DEV ACK|PSH    2477012038 4178011865      48   102
  1035  42894.917    0.220 DEV->PC ACK        4178011865 2477012086       0    64
  1036  42896.079    1.162 DEV->PC ACK|PSH    4178011865 2477012086     124   178
  1037  42896.539    0.460 PC->DEV ACK|PSH    2477012086 4178011989      48   102
  1038  42896.707    0.168 DEV->PC ACK        4178011989 2477012134       0    64
  1039  42898.061    1.354 DEV->PC ACK|PSH    4178011989 2477012134     124   178
  1040  42898.199    0.138 PC->DEV ACK|PSH    2477012134 4178012113      48   102
  1041  42898.386    0.187 DEV->PC ACK        4178012113 2477012182       0    64
  1042  42899.601    1.215 DEV->PC ACK|PSH    4178012113 2477012182     124   178
  1043  42899.731    0.130 PC->DEV ACK|PSH    2477012182 4178012237      48   102
  1044  42899.953    0.222 DEV->PC ACK        4178012237 2477012230       0    64
  1045  42901.160    1.207 DEV->PC ACK|PSH    4178012237 2477012230     124   178
  1046  42901.501    0.341 PC->DEV ACK|PSH    2477012230 4178012361      48   102
  1047  42901.682    0.181 DEV->PC ACK        4178012361 2477012278       0    64
  1048  42902.865    1.183 DEV->PC ACK|PSH    4178012361 2477012278     124   178
  1049  42903.172    0.307 PC->DEV ACK|PSH    2477012278 4178012485      48   102
  1050  42903.341    0.169 DEV->PC ACK        4178012485 2477012326       0    64
  1051  42904.512    1.171 DEV->PC ACK|PSH    4178012485 2477012326     124   178
  1052  42904.802    0.290 PC->DEV ACK|PSH    2477012326 4178012609      40    94
  1053  42905.041    0.239 DEV->PC ACK        4178012609 2477012366       0    64
  1054  42906.207    1.166 DEV->PC ACK|PSH    4178012609 2477012366      52   106
  1055  42908.936    2.729 PC->DEV ACK|PSH    2477012366 4178012661      48   102
  1056  42909.207    0.271 DEV->PC ACK        4178012661 2477012414       0    64
  1057  42910.400    1.193 DEV->PC ACK|PSH    4178012661 2477012414      44    98
  1058  42910.504    0.104 PC->DEV ACK|PSH    2477012414 4178012705      48   102
  1059  42910.715    0.211 DEV->PC ACK        4178012705 2477012462       0    64
  1060  42911.848    1.133 DEV->PC ACK|PSH    4178012705 2477012462      44    98
  1061  42911.943    0.095 PC->DEV ACK|PSH    2477012462 4178012749      48   102
  1062  42912.160    0.217 DEV->PC ACK        4178012749 2477012510       0    64
  1063  42913.300    1.140 DEV->PC ACK|PSH    4178012749 2477012510      44    98
  1064  42913.387    0.087 PC->DEV ACK|PSH    2477012510 4178012793      48   102
  1065  42913.612    0.225 DEV->PC ACK        4178012793 2477012558       0    64
  1066  42914.812    1.200 DEV->PC ACK|PSH    4178012793 2477012558      44    98
  1067  42914.950    0.138 PC->DEV ACK|PSH    2477012558 4178012837      48   102
  1068  42915.171    0.221 DEV->PC ACK        4178012837 2477012606       0    64
  1069  42916.407    1.236 DEV->PC ACK|PSH    4178012837 2477012606      40    94
  1070  42916.551    0.144 PC->DEV ACK|PSH    2477012606 4178012877      48   102
  1071  42916.694    0.143 DEV->PC ACK        4178012877 2477012654       0    64
  1072  42917.816    1.122 DEV->PC ACK|PSH    4178012877 2477012654      36    90
  1073  42917.912    0.096 PC->DEV ACK|PSH    2477012654 4178012913       0  4070
  1074  42920.562    2.650 DEV->PC ACK        4178012913 2477016670       0    64
  1075  42925.689    5.127 DEV->PC ACK|PSH    4178012913 2477016670      32    86
  1076  42925.840    0.151 PC->DEV ACK|PSH    2477016670 4178012945      32    86
  1077  42926.064    0.224 DEV->PC ACK        4178012945 2477016702       0    64
  1078  42927.343    1.279 DEV->PC ACK|PSH    4178012945 2477016702      32    86
  1079  42927.480    0.137 PC->DEV ACK|PSH    2477016702 4178012977      32    86
  1080  42927.750    0.270 DEV->PC ACK        4178012977 2477016734       0    64
  1081  42929.122    1.372 DEV->PC ACK|PSH    4178012977 2477016734      32    86
  1082  42984.858   55.736 PC->DEV ACK        2477016734 4178013009       0    54
  1083  47925.444 4940.586 DEV->PC ACK        4178013008 2477016734       0    64
  1084  47925.600    0.156 PC->DEV ACK        2477016734 4178013009       0    54
  1085  47935.674   10.074 PC->DEV ACK        2477016733 4178013009       1    55
  1086  47935.907    0.233 DEV->PC ACK        4178013009 2477016734       0    64
  1087  52925.415 4989.508 DEV->PC ACK        4178013008 2477016734       0    64
  1088  52925.492    0.077 PC->DEV ACK        2477016734 4178013009       0    54
  1089  52939.844   14.352 PC->DEV ACK        2477016733 4178013009       1    55
  1090  52940.125    0.281 DEV->PC ACK        4178013009 2477016734       0    64
  1091  53211.802  271.677 PC->DEV ACK|FIN    2477016734 4178013009       0    54
  1092  53212.144    0.342 DEV->PC ACK        4178013009 2477016735       0    64
  1093  53212.360    0.216 DEV->PC ACK|FIN    4178013009 2477016735       0    64
  1094  53212.431    0.071 PC->DEV ACK        2477016735 4178013010       0    54
