2026-06-17 20:19:08.384 [DEBUG] [TID:15688|UIThread] 20:19:08.381 Project run-control config loaded: D:\works\OburecGH\Lazarus\RecorderLnx\config\projects\default\default.run-control.ini
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_45 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_46 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_47 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_48 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] [DataSource:MIC-140: 192.168.14.155:4000] Tick took 15 ms on Thread 22908
2026-06-17 20:19:10.622 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=1_датчик_X count=11520 first=0,000015 last=0,199998 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.623 [DEBUG] [TID:23520|Src_mera.file.1] [EventBus] Publish: Kind=5, Time=16 ms, ThreadID=23520
2026-06-17 20:19:10.623 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=1_датчик_X count=11520 first=0,000015 last=0,199998 blockLength=11520 update=200ms
2026-06-17 20:19:10.643 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=1_датчик_Y count=11520 first=0,000015 last=0,199998 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.644 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=1_датчик_Y count=11520 first=0,000015 last=0,199998 blockLength=11520 update=200ms
2026-06-17 20:19:10.664 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=1_датчик_Z count=11520 first=0,000015 last=0,199998 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.665 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=1_датчик_Z count=11520 first=0,000015 last=0,199998 blockLength=11520 update=200ms
2026-06-17 20:19:10.686 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=2_датчик_X count=11520 first=0,000015 last=0,199998 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.686 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=2_датчик_X count=11520 first=0,000015 last=0,199998 blockLength=11520 update=200ms
2026-06-17 20:19:10.707 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=2_датчик_Y count=11520 first=0,000015 last=0,199997 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.708 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=2_датчик_Y count=11520 first=0,000015 last=0,199997 blockLength=11520 update=200ms
2026-06-17 20:19:10.728 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=2_датчик_Z count=11520 first=0,000015 last=0,199997 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.728 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=2_датчик_Z count=11520 first=0,000015 last=0,199997 blockLength=11520 update=200ms
2026-06-17 20:19:10.749 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=3_датчик_X count=11520 first=0,000015 last=0,199997 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.750 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=3_датчик_X count=11520 first=0,000015 last=0,199997 blockLength=11520 update=200ms
2026-06-17 20:19:10.770 [DEBUG] [TID:23520|Src_mera.file.1] Tag block: tag=3_датчик_Y count=11520 first=0,000015 last=0,199997 bufferCount=11520 bufferCapacity=69122
2026-06-17 20:19:10.771 [DEBUG] [TID:23520|Src_mera.file.1] MERA block: tag=3_датчик_Y count=11520 first=0,000015 last=0,199997 blockLength=11520 update=200ms
2026-06-17 20:19:10.790 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_01 count=7 first=0,140000 last=0,200000 bufferCount=21 bufferCapacity=17281
2026-06-17 20:19:10.790 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_02 count=7 first=0,140000 last=0,200000 bufferCount=21 bufferCapacity=17281
2026-06-17 20:19:10.790 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_03 count=7 first=0,140000 last=0,200000 bufferCount=21 bufferCapacity=17281
