# MIC-185 192.168.9.155:4000; packets=1803
# idx  relative    delta direction flags      seq        ack        payload wire
   726  59178.855    0.008 PC->DEV ACK        2164023976 3264445221       0    54
   727  59178.977    0.122 DEV->PC ACK|PSH    3264445221 2164023976    1220  1274
   728  59229.863   50.886 PC->DEV ACK        2164023976 3264446441       0    54
   729  59328.774   98.911 DEV->PC ACK        3264446441 2164023976    1460  1514
   730  59328.895    0.121 DEV->PC ACK        3264447901 2164023976    1460  1514
   731  59328.903    0.008 PC->DEV ACK        2164023976 3264449361       0    54
   732  59328.959    0.056 DEV->PC ACK|PSH    3264449361 2164023976    1220  1274
   733  59383.946   54.987 PC->DEV ACK        2164023976 3264450581       0    54
   734  59478.848   94.902 DEV->PC ACK        3264450581 2164023976    1460  1514
   735  59478.969    0.121 DEV->PC ACK        3264452041 2164023976    1460  1514
   736  59478.970    0.001 DEV->PC ACK|PSH    3264453501 2164023976    1220  1274
   737  59478.971    0.001 DEV->PC ACK|PSH    3264454721 2164023976      84   138
   738  59479.019    0.048 PC->DEV ACK        2164023976 3264454805       0    54
   739  59628.750  149.731 DEV->PC ACK        3264454805 2164023976    1460  1514
   740  59628.816    0.066 DEV->PC ACK        3264456265 2164023976    1460  1514
   741  59628.823    0.007 PC->DEV ACK        2164023976 3264457725       0    54
   742  59628.927    0.104 DEV->PC ACK|PSH    3264457725 2164023976    1220  1274
   743  59680.054   51.127 PC->DEV ACK        2164023976 3264458945       0    54
   744  59778.785   98.731 DEV->PC ACK        3264458945 2164023976    1460  1514
   745  59778.853    0.068 DEV->PC ACK        3264460405 2164023976    1460  1514
   746  59778.860    0.007 PC->DEV ACK        2164023976 3264461865       0    54
   747  59778.996    0.136 DEV->PC ACK|PSH    3264461865 2164023976    1220  1274
   748  59819.120   40.124 PC->DEV ACK        2164023976 3264463085       0    54
   749  59928.846  109.726 DEV->PC ACK        3264463085 2164023976    1460  1514
   750  59928.982    0.136 DEV->PC ACK        3264464545 2164023976    1460  1514
   751  59928.984    0.002 DEV->PC ACK|PSH    3264466005 2164023976    1220  1274
   752  59929.037    0.053 PC->DEV ACK        2164023976 3264467225       0    54
   753  60073.320  144.283 DEV->PC ACK|PSH    3264467225 2164023976      84   138
   754  60078.709    5.389 DEV->PC ACK        3264467309 2164023976    1460  1514
   755  60078.721    0.012 PC->DEV ACK        2164023976 3264468769       0    54
   756  60078.878    0.157 DEV->PC ACK        3264468769 2164023976    1460  1514
   757  60078.900    0.022 DEV->PC ACK|PSH    3264470229 2164023976    1220  1274
   758  60078.911    0.011 PC->DEV ACK        2164023976 3264471449       0    54
   759  60228.874  149.963 DEV->PC ACK        3264471449 2164023976    1460  1514
   760  60228.909    0.035 DEV->PC ACK        3264472909 2164023976    1460  1514
   761  60228.917    0.008 PC->DEV ACK        2164023976 3264474369       0    54
   762  60229.126    0.209 DEV->PC ACK|PSH    3264474369 2164023976    1220  1274
   763  60284.253   55.127 PC->DEV ACK        2164023976 3264475589       0    54
   764  60378.772   94.519 DEV->PC ACK        3264475589 2164023976    1460  1514
   765  60378.838    0.066 DEV->PC ACK        3264477049 2164023976    1460  1514
   766  60378.846    0.008 PC->DEV ACK        2164023976 3264478509       0    54
   767  60378.949    0.103 DEV->PC ACK|PSH    3264478509 2164023976    1220  1274
   768  60423.192   44.243 PC->DEV ACK        2164023976 3264479729       0    54
   769  60478.808   55.616 DEV->PC ACK|PSH    3264479729 2164023976      84   138
   770  60528.697   49.889 DEV->PC ACK        3264479813 2164023976    1460  1514
   771  60528.714    0.017 PC->DEV ACK        2164023976 3264481273       0    54
   772  60528.773    0.059 DEV->PC ACK        3264481273 2164023976    1460  1514
   773  60528.906    0.133 DEV->PC ACK|PSH    3264482733 2164023976    1220  1274
   774  60528.921    0.015 PC->DEV ACK        2164023976 3264483953       0    54
   775  60678.780  149.859 DEV->PC ACK        3264483953 2164023976    1460  1514
   776  60678.894    0.114 DEV->PC ACK        3264485413 2164023976    1460  1514
   777  60678.895    0.001 DEV->PC ACK|PSH    3264486873 2164023976    1220  1274
   778  60678.941    0.046 PC->DEV ACK        2164023976 3264488093       0    54
   779  60828.767  149.826 DEV->PC ACK        3264488093 2164023976    1460  1514
   780  60828.814    0.047 DEV->PC ACK        3264489553 2164023976    1460  1514
   781  60828.826    0.012 PC->DEV ACK        2164023976 3264491013       0    54
   782  60828.928    0.102 DEV->PC ACK|PSH    3264491013 2164023976    1220  1274
   783  60872.084   43.156 PC->DEV ACK        2164023976 3264492233       0    54
   784  60978.722  106.638 DEV->PC ACK        3264492233 2164023976    1460  1514
   785  60978.841    0.119 DEV->PC ACK        3264493693 2164023976    1460  1514
   786  60978.848    0.007 PC->DEV ACK        2164023976 3264495153       0    54
   787  60978.901    0.053 DEV->PC ACK|PSH    3264495153 2164023976    1220  1274
   788  61025.934   47.033 PC->DEV ACK        2164023976 3264496373       0    54
   789  61073.512   47.578 DEV->PC ACK|PSH    3264496373 2164023976      84   138
   790  61118.930   45.418 PC->DEV ACK        2164023976 3264496457       0    54
   791  61128.735    9.805 DEV->PC ACK        3264496457 2164023976    1460  1514
   792  61128.806    0.071 DEV->PC ACK        3264497917 2164023976    1460  1514
   793  61128.813    0.007 PC->DEV ACK        2164023976 3264499377       0    54
   794  61128.893    0.080 DEV->PC ACK|PSH    3264499377 2164023976    1220  1274
   795  61181.341   52.448 PC->DEV ACK        2164023976 3264500597       0    54
   796  61278.857   97.516 DEV->PC ACK        3264500597 2164023976    1460  1514
   797  61278.860    0.003 DEV->PC ACK        3264502057 2164023976    1460  1514
   798  61278.953    0.093 PC->DEV ACK        2164023976 3264503517       0    54
   799  61279.038    0.085 DEV->PC ACK|PSH    3264503517 2164023976    1220  1274
   800  61320.665   41.627 PC->DEV ACK        2164023976 3264504737       0    54
   801  61428.697  108.032 DEV->PC ACK        3264504737 2164023976    1460  1514
   802  61428.811    0.114 DEV->PC ACK        3264506197 2164023976    1460  1514
   803  61428.817    0.006 PC->DEV ACK        2164023976 3264507657       0    54
   804  61428.874    0.057 DEV->PC ACK|PSH    3264507657 2164023976    1220  1274
   805  61477.731   48.857 PC->DEV ACK        2164023976 3264508877       0    54
   806  61478.818    1.087 DEV->PC ACK|PSH    3264508877 2164023976      84   138
   807  61524.440   45.622 PC->DEV ACK        2164023976 3264508961       0    54
   808  61578.692   54.252 DEV->PC ACK        3264508961 2164023976    1460  1514
   809  61578.812    0.120 DEV->PC ACK        3264510421 2164023976    1460  1514
   810  61578.816    0.004 PC->DEV ACK        2164023976 3264511881       0    54
   811  61578.908    0.092 DEV->PC ACK|PSH    3264511881 2164023976    1220  1274
   812  61633.742   54.834 PC->DEV ACK        2164023976 3264513101       0    54
   813  61728.723   94.981 DEV->PC ACK        3264513101 2164023976    1460  1514
   814  61728.805    0.082 DEV->PC ACK        3264514561 2164023976    1460  1514
   815  61728.822    0.017 PC->DEV ACK        2164023976 3264516021       0    54
   816  61728.939    0.117 DEV->PC ACK|PSH    3264516021 2164023976    1220  1274
   817  61771.523   42.584 PC->DEV ACK        2164023976 3264517241       0    54
   818  61878.685  107.162 DEV->PC ACK        3264517241 2164023976    1460  1514
   819  61878.785    0.100 DEV->PC ACK        3264518701 2164023976    1460  1514
   820  61878.804    0.019 PC->DEV ACK        2164023976 3264520161       0    54
   821  61878.863    0.059 DEV->PC ACK|PSH    3264520161 2164023976    1220  1274
   822  61925.738   46.875 PC->DEV ACK        2164023976 3264521381       0    54
   823  62028.658  102.920 DEV->PC ACK        3264521381 2164023976    1460  1514
   824  62028.777    0.119 DEV->PC ACK        3264522841 2164023976    1460  1514
   825  62028.783    0.006 PC->DEV ACK        2164023976 3264524301       0    54
   826  62028.837    0.054 DEV->PC ACK|PSH    3264524301 2164023976    1220  1274
   827  62072.706   43.869 DEV->PC ACK|PSH    3264525521 2164023976      84   138
   828  62072.849    0.143 PC->DEV ACK        2164023976 3264525605       0    54
   829  62178.735  105.886 DEV->PC ACK        3264525605 2164023976    1460  1514
   830  62178.801    0.066 DEV->PC ACK        3264527065 2164023976    1460  1514
   831  62178.808    0.007 PC->DEV ACK        2164023976 3264528525       0    54
   832  62178.954    0.146 DEV->PC ACK|PSH    3264528525 2164023976    1220  1274
   833  62221.181   42.227 PC->DEV ACK        2164023976 3264529745       0    54
   834  62328.706  107.525 DEV->PC ACK        3264529745 2164023976    1460  1514
   835  62328.829    0.123 DEV->PC ACK        3264531205 2164023976    1460  1514
   836  62328.832    0.003 PC->DEV ACK        2164023976 3264532665       0    54
   837  62328.924    0.092 DEV->PC ACK|PSH    3264532665 2164023976    1220  1274
   838  62376.079   47.155 PC->DEV ACK        2164023976 3264533885       0    54
   839  62478.697  102.618 DEV->PC ACK        3264533885 2164023976    1460  1514
   840  62478.787    0.090 DEV->PC ACK        3264535345 2164023976    1460  1514
   841  62478.807    0.020 PC->DEV ACK        2164023976 3264536805       0    54
   842  62478.873    0.066 DEV->PC ACK|PSH    3264536805 2164023976    1220  1274
   843  62478.874    0.001 DEV->PC ACK|PSH    3264538025 2164023976      84   138
   844  62478.899    0.025 PC->DEV ACK        2164023976 3264538109       0    54
   845  62628.714  149.815 DEV->PC ACK        3264538109 2164023976    1460  1514
   846  62628.780    0.066 DEV->PC ACK        3264539569 2164023976    1460  1514
   847  62628.787    0.007 PC->DEV ACK        2164023976 3264541029       0    54
   848  62628.911    0.124 DEV->PC ACK|PSH    3264541029 2164023976    1220  1274
   849  62669.244   40.333 PC->DEV ACK        2164023976 3264542249       0    54
   850  62778.786  109.542 DEV->PC ACK        3264542249 2164023976    1460  1514
   851  62778.899    0.113 DEV->PC ACK        3264543709 2164023976    1460  1514
   852  62778.900    0.001 DEV->PC ACK|PSH    3264545169 2164023976    1220  1274
   853  62778.933    0.033 PC->DEV ACK        2164023976 3264546389       0    54
   854  62928.787  149.854 DEV->PC ACK        3264546389 2164023976    1460  1514
   855  62928.790    0.003 DEV->PC ACK        3264547849 2164023976    1460  1514
   856  62928.871    0.081 PC->DEV ACK        2164023976 3264549309       0    54
   857  62928.926    0.055 DEV->PC ACK|PSH    3264549309 2164023976    1220  1274
   858  62977.481   48.555 PC->DEV ACK        2164023976 3264550529       0    54
   859  63073.750   96.269 DEV->PC ACK|PSH    3264550529 2164023976      84   138
   860  63078.661    4.911 DEV->PC ACK        3264550613 2164023976    1460  1514
   861  63078.673    0.012 PC->DEV ACK        2164023976 3264552073       0    54
   862  63078.758    0.085 DEV->PC ACK        3264552073 2164023976    1460  1514
   863  63078.820    0.062 DEV->PC ACK|PSH    3264553533 2164023976    1220  1274
   864  63078.830    0.010 PC->DEV ACK        2164023976 3264554753       0    54
   865  63228.675  149.845 DEV->PC ACK        3264554753 2164023976    1460  1514
   866  63228.793    0.118 DEV->PC ACK        3264556213 2164023976    1460  1514
   867  63228.801    0.008 PC->DEV ACK        2164023976 3264557673       0    54
   868  63228.855    0.054 DEV->PC ACK|PSH    3264557673 2164023976    1220  1274
   869  63273.356   44.501 PC->DEV ACK        2164023976 3264558893       0    54
   870  63378.669  105.313 DEV->PC ACK        3264558893 2164023976    1460  1514
   871  63378.745    0.076 DEV->PC ACK        3264560353 2164023976    1460  1514
   872  63378.753    0.008 PC->DEV ACK        2164023976 3264561813       0    54
   873  63378.872    0.119 DEV->PC ACK|PSH    3264561813 2164023976    1220  1274
   874  63429.052   50.180 PC->DEV ACK        2164023976 3264563033       0    54
   875  63478.806   49.754 DEV->PC ACK|PSH    3264563033 2164023976      84   138
   876  63521.220   42.414 PC->DEV ACK        2164023976 3264563117       0    54
   877  63528.643    7.423 DEV->PC ACK        3264563117 2164023976    1460  1514
   878  63528.724    0.081 DEV->PC ACK        3264564577 2164023976    1460  1514
   879  63528.740    0.016 PC->DEV ACK        2164023976 3264566037       0    54
   880  63528.856    0.116 DEV->PC ACK|PSH    3264566037 2164023976    1220  1274
   881  63583.241   54.385 PC->DEV ACK        2164023976 3264567257       0    54
   882  63678.707   95.466 DEV->PC ACK        3264567257 2164023976    1460  1514
   883  63678.773    0.066 DEV->PC ACK        3264568717 2164023976    1460  1514
   884  63678.781    0.008 PC->DEV ACK        2164023976 3264570177       0    54
   885  63678.877    0.096 DEV->PC ACK|PSH    3264570177 2164023976    1220  1274
   886  63723.341   44.464 PC->DEV ACK        2164023976 3264571397       0    54
   887  63828.688  105.347 DEV->PC ACK        3264571397 2164023976    1460  1514
   888  63828.755    0.067 DEV->PC ACK        3264572857 2164023976    1460  1514
   889  63828.765    0.010 PC->DEV ACK        2164023976 3264574317       0    54
   890  63828.892    0.127 DEV->PC ACK|PSH    3264574317 2164023976    1220  1274
   891  63879.000   50.108 PC->DEV ACK        2164023976 3264575537       0    54
   892  63978.714   99.714 DEV->PC ACK        3264575537 2164023976    1460  1514
   893  63978.781    0.067 DEV->PC ACK        3264576997 2164023976    1460  1514
   894  63978.789    0.008 PC->DEV ACK        2164023976 3264578457       0    54
   895  63978.938    0.149 DEV->PC ACK|PSH    3264578457 2164023976    1220  1274
   896  64032.504   53.566 PC->DEV ACK        2164023976 3264579677       0    54
   897  64073.785   41.281 DEV->PC ACK|PSH    3264579677 2164023976      84   138
   898  64125.472   51.687 PC->DEV ACK        2164023976 3264579761       0    54
   899  64128.674    3.202 DEV->PC ACK        3264579761 2164023976    1460  1514
   900  64128.788    0.114 DEV->PC ACK        3264581221 2164023976    1460  1514
   901  64128.819    0.031 PC->DEV ACK        2164023976 3264582681       0    54
   902  64128.878    0.059 DEV->PC ACK|PSH    3264582681 2164023976    1220  1274
   903  64171.544   42.666 PC->DEV ACK        2164023976 3264583901       0    54
   904  64278.755  107.211 DEV->PC ACK        3264583901 2164023976    1460  1514
   905  64278.777    0.022 DEV->PC ACK        3264585361 2164023976    1460  1514
   906  64278.785    0.008 PC->DEV ACK        2164023976 3264586821       0    54
   907  64279.048    0.263 DEV->PC ACK|PSH    3264586821 2164023976    1220  1274
   908  64326.806   47.758 PC->DEV ACK        2164023976 3264588041       0    54
   909  64428.635  101.829 DEV->PC ACK        3264588041 2164023976    1460  1514
   910  64428.799    0.164 DEV->PC ACK        3264589501 2164023976    1460  1514
   911  64428.806    0.007 PC->DEV ACK        2164023976 3264590961       0    54
   912  64428.821    0.015 DEV->PC ACK|PSH    3264590961 2164023976    1220  1274
   913  64478.944   50.123 DEV->PC ACK|PSH    3264592181 2164023976      84   138
   914  64478.959    0.015 PC->DEV ACK        2164023976 3264592265       0    54
   915  64578.676   99.717 DEV->PC ACK        3264592265 2164023976    1460  1514
   916  64578.740    0.064 DEV->PC ACK        3264593725 2164023976    1460  1514
   917  64578.748    0.008 PC->DEV ACK        2164023976 3264595185       0    54
   918  64578.886    0.138 DEV->PC ACK|PSH    3264595185 2164023976    1220  1274
   919  64620.354   41.468 PC->DEV ACK        2164023976 3264596405       0    54
   920  64728.708  108.354 DEV->PC ACK        3264596405 2164023976    1460  1514
   921  64728.768    0.060 DEV->PC ACK        3264597865 2164023976    1460  1514
   922  64728.774    0.006 PC->DEV ACK        2164023976 3264599325       0    54
   923  64728.831    0.057 DEV->PC ACK|PSH    3264599325 2164023976    1220  1274
   924  64775.437   46.606 PC->DEV ACK        2164023976 3264600545       0    54
   925  64878.681  103.244 DEV->PC ACK        3264600545 2164023976    1460  1514
   926  64878.746    0.065 DEV->PC ACK        3264602005 2164023976    1460  1514
   927  64878.754    0.008 PC->DEV ACK        2164023976 3264603465       0    54
   928  64878.904    0.150 DEV->PC ACK|PSH    3264603465 2164023976    1220  1274
   929  64931.391   52.487 PC->DEV ACK        2164023976 3264604685       0    54
   930  65028.673   97.282 DEV->PC ACK        3264604685 2164023976    1460  1514
   931  65028.738    0.065 DEV->PC ACK        3264606145 2164023976    1460  1514
   932  65028.746    0.008 PC->DEV ACK        2164023976 3264607605       0    54
   933  65028.872    0.126 DEV->PC ACK|PSH    3264607605 2164023976    1220  1274
   934  65071.453   42.581 PC->DEV ACK        2164023976 3264608825       0    54
   935  65073.984    2.531 DEV->PC ACK|PSH    3264608825 2164023976      84   138
   936  65118.203   44.219 PC->DEV ACK        2164023976 3264608909       0    54
   937  65178.693   60.490 DEV->PC ACK        3264608909 2164023976    1460  1514
   938  65178.758    0.065 DEV->PC ACK        3264610369 2164023976    1460  1514
   939  65178.772    0.014 PC->DEV ACK        2164023976 3264611829       0    54
   940  65178.881    0.109 DEV->PC ACK|PSH    3264611829 2164023976    1220  1274
   941  65227.482   48.601 PC->DEV ACK        2164023976 3264613049       0    54
   942  65328.798  101.316 DEV->PC ACK        3264613049 2164023976    1460  1514
   943  65328.800    0.002 DEV->PC ACK        3264614509 2164023976    1460  1514
   944  65328.884    0.084 PC->DEV ACK        2164023976 3264615969       0    54
   945  65328.947    0.063 DEV->PC ACK|PSH    3264615969 2164023976    1220  1274
   946  65382.369   53.422 PC->DEV ACK        2164023976 3264617189       0    54
   947  65478.620   96.251 DEV->PC ACK        3264617189 2164023976    1460  1514
   948  65478.741    0.121 DEV->PC ACK        3264618649 2164023976    1460  1514
   949  65478.745    0.004 PC->DEV ACK        2164023976 3264620109       0    54
   950  65478.836    0.091 DEV->PC ACK|PSH    3264620109 2164023976    1220  1274
   951  65478.836    0.000 DEV->PC ACK|PSH    3264621329 2164023976      84   138
   952  65478.842    0.006 PC->DEV ACK        2164023976 3264621413       0    54
   953  65628.675  149.833 DEV->PC ACK        3264621413 2164023976    1460  1514
   954  65628.727    0.052 DEV->PC ACK        3264622873 2164023976    1460  1514
   955  65628.738    0.011 PC->DEV ACK        2164023976 3264624333       0    54
   956  65628.787    0.049 DEV->PC ACK|PSH    3264624333 2164023976    1220  1274
   957  65675.351   46.564 PC->DEV ACK        2164023976 3264625553       0    54
   958  65778.701  103.350 DEV->PC ACK        3264625553 2164023976    1460  1514
   959  65778.798    0.097 DEV->PC ACK        3264627013 2164023976    1460  1514
   960  65778.831    0.033 PC->DEV ACK        2164023976 3264628473       0    54
   961  65778.897    0.066 DEV->PC ACK|PSH    3264628473 2164023976    1220  1274
   962  65832.024   53.127 PC->DEV ACK        2164023976 3264629693       0    54
   963  65928.620   96.596 DEV->PC ACK        3264629693 2164023976    1460  1514
   964  65928.740    0.120 DEV->PC ACK        3264631153 2164023976    1460  1514
   965  65928.755    0.015 PC->DEV ACK        2164023976 3264632613       0    54
   966  65928.803    0.048 DEV->PC ACK|PSH    3264632613 2164023976    1220  1274
   967  65972.331   43.528 PC->DEV ACK        2164023976 3264633833       0    54
   968  66073.145  100.814 DEV->PC ACK|PSH    3264633833 2164023976      84   138
   969  66078.586    5.441 DEV->PC ACK        3264633917 2164023976    1460  1514
   970  66078.595    0.009 PC->DEV ACK        2164023976 3264635377       0    54
   971  66078.720    0.125 DEV->PC ACK        3264635377 2164023976    1460  1514
   972  66078.806    0.086 DEV->PC ACK|PSH    3264636837 2164023976    1220  1274
   973  66078.809    0.003 PC->DEV ACK        2164023976 3264638057       0    54
   974  66228.701  149.892 DEV->PC ACK        3264638057 2164023976    1460  1514
   975  66228.768    0.067 DEV->PC ACK        3264639517 2164023976    1460  1514
   976  66228.783    0.015 PC->DEV ACK        2164023976 3264640977       0    54
   977  66228.838    0.055 DEV->PC ACK|PSH    3264640977 2164023976    1220  1274
   978  66284.796   55.958 PC->DEV ACK        2164023976 3264642197       0    54
   979  66378.728   93.932 DEV->PC ACK        3264642197 2164023976    1460  1514
   980  66378.869    0.141 DEV->PC ACK        3264643657 2164023976    1460  1514
   981  66378.870    0.001 DEV->PC ACK|PSH    3264645117 2164023976    1220  1274
   982  66378.918    0.048 PC->DEV ACK        2164023976 3264646337       0    54
   983  66478.819   99.901 DEV->PC ACK|PSH    3264646337 2164023976      84   138
   984  66528.589   49.770 DEV->PC ACK        3264646421 2164023976    1460  1514
   985  66528.599    0.010 PC->DEV ACK        2164023976 3264647881       0    54
   986  66528.696    0.097 DEV->PC ACK        3264647881 2164023976    1460  1514
   987  66528.806    0.110 DEV->PC ACK|PSH    3264649341 2164023976    1220  1274
   988  66528.813    0.007 PC->DEV ACK        2164023976 3264650561       0    54
   989  66678.680  149.867 DEV->PC ACK        3264650561 2164023976    1460  1514
   990  66678.746    0.066 DEV->PC ACK        3264652021 2164023976    1460  1514
   991  66678.754    0.008 PC->DEV ACK        2164023976 3264653481       0    54
   992  66678.845    0.091 DEV->PC ACK|PSH    3264653481 2164023976    1220  1274
   993  66733.723   54.878 PC->DEV ACK        2164023976 3264654701       0    54
   994  66828.606   94.883 DEV->PC ACK        3264654701 2164023976    1460  1514
   995  66828.726    0.120 DEV->PC ACK        3264656161 2164023976    1460  1514
   996  66828.735    0.009 PC->DEV ACK        2164023976 3264657621       0    54
   997  66828.786    0.051 DEV->PC ACK|PSH    3264657621 2164023976    1220  1274
   998  66871.866   43.080 PC->DEV ACK        2164023976 3264658841       0    54
   999  66978.680  106.814 DEV->PC ACK        3264658841 2164023976    1460  1514
  1000  66978.730    0.050 DEV->PC ACK        3264660301 2164023976    1460  1514
  1001  66978.738    0.008 PC->DEV ACK        2164023976 3264661761       0    54
  1002  66978.835    0.097 DEV->PC ACK|PSH    3264661761 2164023976    1220  1274
  1003  67027.934   49.099 PC->DEV ACK        2164023976 3264662981       0    54
  1004  67073.309   45.375 DEV->PC ACK|PSH    3264662981 2164023976      84   138
  1005  67121.772   48.463 PC->DEV ACK        2164023976 3264663065       0    54
  1006  67128.600    6.828 DEV->PC ACK        3264663065 2164023976    1460  1514
  1007  67128.724    0.124 DEV->PC ACK        3264664525 2164023976    1460  1514
  1008  67128.729    0.005 PC->DEV ACK        2164023976 3264665985       0    54
  1009  67128.783    0.054 DEV->PC ACK|PSH    3264665985 2164023976    1220  1274
  1010  67184.056   55.273 PC->DEV ACK        2164023976 3264667205       0    54
  1011  67278.677   94.621 DEV->PC ACK        3264667205 2164023976    1460  1514
  1012  67278.756    0.079 DEV->PC ACK        3264668665 2164023976    1460  1514
  1013  67278.777    0.021 PC->DEV ACK        2164023976 3264670125       0    54
  1014  67278.839    0.062 DEV->PC ACK|PSH    3264670125 2164023976    1220  1274
  1015  67322.875   44.036 PC->DEV ACK        2164023976 3264671345       0    54
  1016  67428.615  105.740 DEV->PC ACK        3264671345 2164023976    1460  1514
  1017  67428.733    0.118 DEV->PC ACK        3264672805 2164023976    1460  1514
  1018  67428.741    0.008 PC->DEV ACK        2164023976 3264674265       0    54
  1019  67428.793    0.052 DEV->PC ACK|PSH    3264674265 2164023976    1220  1274
  1020  67478.761   49.968 PC->DEV ACK        2164023976 3264675485       0    54
  1021  67478.824    0.063 DEV->PC ACK|PSH    3264675485 2164023976      84   138
  1022  67525.292   46.468 PC->DEV ACK        2164023976 3264675569       0    54
  1023  67578.582   53.290 DEV->PC ACK        3264675569 2164023976    1460  1514
  1024  67578.704    0.122 DEV->PC ACK        3264677029 2164023976    1460  1514
  1025  67578.709    0.005 PC->DEV ACK        2164023976 3264678489       0    54
  1026  67578.763    0.054 DEV->PC ACK|PSH    3264678489 2164023976    1220  1274
  1027  67632.558   53.795 PC->DEV ACK        2164023976 3264679709       0    54
  1028  67728.774   96.216 DEV->PC ACK        3264679709 2164023976    1460  1514
  1029  67728.775    0.001 DEV->PC ACK        3264681169 2164023976    1460  1514
  1030  67728.791    0.016 PC->DEV ACK        2164023976 3264682629       0    54
  1031  67728.804    0.013 DEV->PC ACK|PSH    3264682629 2164023976    1220  1274
  1032  67772.935   44.131 PC->DEV ACK        2164023976 3264683849       0    54
  1033  67878.624  105.689 DEV->PC ACK        3264683849 2164023976    1460  1514
  1034  67878.695    0.071 DEV->PC ACK        3264685309 2164023976    1460  1514
  1035  67878.709    0.014 PC->DEV ACK        2164023976 3264686769       0    54
  1036  67878.752    0.043 DEV->PC ACK|PSH    3264686769 2164023976    1220  1274
  1037  67927.924   49.172 PC->DEV ACK        2164023976 3264687989       0    54
  1038  68028.654  100.730 DEV->PC ACK        3264687989 2164023976    1460  1514
  1039  68028.690    0.036 DEV->PC ACK        3264689449 2164023976    1460  1514
  1040  68028.699    0.009 PC->DEV ACK        2164023976 3264690909       0    54
  1041  68028.821    0.122 DEV->PC ACK|PSH    3264690909 2164023976    1220  1274
  1042  68074.368   45.547 DEV->PC ACK|PSH    3264692129 2164023976      84   138
  1043  68074.502    0.134 PC->DEV ACK        2164023976 3264692213       0    54
  1044  68178.580  104.078 DEV->PC ACK        3264692213 2164023976    1460  1514
  1045  68178.699    0.119 DEV->PC ACK        3264693673 2164023976    1460  1514
  1046  68178.706    0.007 PC->DEV ACK        2164023976 3264695133       0    54
  1047  68178.799    0.093 DEV->PC ACK|PSH    3264695133 2164023976    1220  1274
  1048  68223.617   44.818 PC->DEV ACK        2164023976 3264696353       0    54
  1049  68328.582  104.965 DEV->PC ACK        3264696353 2164023976    1460  1514
  1050  68328.708    0.126 DEV->PC ACK        3264697813 2164023976    1460  1514
  1051  68328.712    0.004 PC->DEV ACK        2164023976 3264699273       0    54
  1052  68328.810    0.098 DEV->PC ACK|PSH    3264699273 2164023976    1220  1274
  1053  68377.949   49.139 PC->DEV ACK        2164023976 3264700493       0    54
  1054  68478.645  100.696 DEV->PC ACK        3264700493 2164023976    1460  1514
  1055  68478.792    0.147 DEV->PC ACK        3264701953 2164023976    1460  1514
  1056  68478.793    0.001 DEV->PC ACK|PSH    3264703413 2164023976    1220  1274
  1057  68478.794    0.001 DEV->PC ACK|PSH    3264704633 2164023976      84   138
  1058  68478.844    0.050 PC->DEV ACK        2164023976 3264704717       0    54
  1059  68628.561  149.717 DEV->PC ACK        3264704717 2164023976    1460  1514
  1060  68628.681    0.120 DEV->PC ACK        3264706177 2164023976    1460  1514
  1061  68628.684    0.003 PC->DEV ACK        2164023976 3264707637       0    54
  1062  68628.775    0.091 DEV->PC ACK|PSH    3264707637 2164023976    1220  1274
  1063  68673.141   44.366 PC->DEV ACK        2164023976 3264708857       0    54
  1064  68778.660  105.519 DEV->PC ACK        3264708857 2164023976    1460  1514
  1065  68778.711    0.051 DEV->PC ACK        3264710317 2164023976    1460  1514
  1066  68778.721    0.010 PC->DEV ACK        2164023976 3264711777       0    54
  1067  68778.775    0.054 DEV->PC ACK|PSH    3264711777 2164023976    1220  1274
  1068  68826.492   47.717 PC->DEV ACK        2164023976 3264712997       0    54
  1069  68928.566  102.074 DEV->PC ACK        3264712997 2164023976    1460  1514
  1070  68928.688    0.122 DEV->PC ACK        3264714457 2164023976    1460  1514
  1071  68928.691    0.003 PC->DEV ACK        2164023976 3264715917       0    54
  1072  68928.784    0.093 DEV->PC ACK|PSH    3264715917 2164023976    1220  1274
  1073  68980.641   51.857 PC->DEV ACK        2164023976 3264717137       0    54
  1074  69073.544   92.903 DEV->PC ACK|PSH    3264717137 2164023976      84   138
  1075  69078.544    5.000 DEV->PC ACK        3264717221 2164023976    1460  1514
  1076  69078.564    0.020 PC->DEV ACK        2164023976 3264718681       0    54
  1077  69078.628    0.064 DEV->PC ACK        3264718681 2164023976    1460  1514
  1078  69078.751    0.123 DEV->PC ACK|PSH    3264720141 2164023976    1220  1274
  1079  69078.766    0.015 PC->DEV ACK        2164023976 3264721361       0    54
  1080  69228.613  149.847 DEV->PC ACK        3264721361 2164023976    1460  1514
  1081  69228.678    0.065 DEV->PC ACK        3264722821 2164023976    1460  1514
  1082  69228.698    0.020 PC->DEV ACK        2164023976 3264724281       0    54
  1083  69228.789    0.091 DEV->PC ACK|PSH    3264724281 2164023976    1220  1274
  1084  69274.930   46.141 PC->DEV ACK        2164023976 3264725501       0    54
  1085  69378.586  103.656 DEV->PC ACK        3264725501 2164023976    1460  1514
  1086  69378.705    0.119 DEV->PC ACK        3264726961 2164023976    1460  1514
  1087  69378.708    0.003 PC->DEV ACK        2164023976 3264728421       0    54
  1088  69378.802    0.094 DEV->PC ACK|PSH    3264728421 2164023976    1220  1274
